mcc,mnc,mnc3,organization_name,tadig,name,alpha3
404,95,95,Bharti Airtel Limited,IND10,India,IND
404,95,95,Bharti Airtel Limited,IND11,India,IND
404,95,95,Bharti Airtel Limited,IND12,India,IND
404,95,95,Bharti Airtel Limited,IND13,India,IND
404,95,95,Bharti Airtel Limited,IND14,India,IND
404,95,95,Bharti Airtel Limited,IND15,India,IND
404,95,95,Bharti Airtel Limited,IND16,India,IND
404,95,95,Bharti Airtel Limited,INDA1,India,IND
404,95,95,Bharti Airtel Limited,INDA2,India,IND
404,95,95,Bharti Airtel Limited,INDA3,India,IND
404,95,95,Bharti Airtel Limited,INDA4,India,IND
404,95,95,Bharti Airtel Limited,INDA5,India,IND
404,95,95,Bharti Airtel Limited,INDA6,India,IND
404,95,95,Bharti Airtel Limited,INDA7,India,IND
404,95,95,Bharti Airtel Limited,INDA8,India,IND
404,95,95,Bharti Airtel Limited,INDA9,India,IND
404,95,95,Bharti Airtel Limited,INDAT,India,IND
404,95,95,Bharti Airtel Limited,INDBL,India,IND
404,95,95,Bharti Airtel Limited,INDH1,India,IND
404,95,95,Bharti Airtel Limited,INDJB,India,IND
404,95,95,Bharti Airtel Limited,INDJH,India,IND
404,95,95,Bharti Airtel Limited,INDMT,India,IND
404,95,95,Bharti Airtel Limited,INDSC,India,IND
404,94,94,Bharti Airtel Limited,IND10,India,IND
404,94,94,Bharti Airtel Limited,IND11,India,IND
404,94,94,Bharti Airtel Limited,IND12,India,IND
404,94,94,Bharti Airtel Limited,IND13,India,IND
404,94,94,Bharti Airtel Limited,IND14,India,IND
404,94,94,Bharti Airtel Limited,IND15,India,IND
404,94,94,Bharti Airtel Limited,IND16,India,IND
404,94,94,Bharti Airtel Limited,INDA1,India,IND
404,94,94,Bharti Airtel Limited,INDA2,India,IND
404,94,94,Bharti Airtel Limited,INDA3,India,IND
404,94,94,Bharti Airtel Limited,INDA4,India,IND
404,94,94,Bharti Airtel Limited,INDA5,India,IND
404,94,94,Bharti Airtel Limited,INDA6,India,IND
404,94,94,Bharti Airtel Limited,INDA7,India,IND
404,94,94,Bharti Airtel Limited,INDA8,India,IND
404,94,94,Bharti Airtel Limited,INDA9,India,IND
404,94,94,Bharti Airtel Limited,INDAT,India,IND
404,94,94,Bharti Airtel Limited,INDBL,India,IND
404,94,94,Bharti Airtel Limited,INDH1,India,IND
404,94,94,Bharti Airtel Limited,INDJB,India,IND
404,94,94,Bharti Airtel Limited,INDJH,India,IND
404,94,94,Bharti Airtel Limited,INDMT,India,IND
404,94,94,Bharti Airtel Limited,INDSC,India,IND
404,93,93,Bharti Airtel Limited,IND10,India,IND
404,93,93,Bharti Airtel Limited,IND11,India,IND
404,93,93,Bharti Airtel Limited,IND12,India,IND
404,93,93,Bharti Airtel Limited,IND13,India,IND
404,93,93,Bharti Airtel Limited,IND14,India,IND
404,93,93,Bharti Airtel Limited,IND15,India,IND
404,93,93,Bharti Airtel Limited,IND16,India,IND
404,93,93,Bharti Airtel Limited,INDA1,India,IND
404,93,93,Bharti Airtel Limited,INDA2,India,IND
404,93,93,Bharti Airtel Limited,INDA3,India,IND
404,93,93,Bharti Airtel Limited,INDA4,India,IND
404,93,93,Bharti Airtel Limited,INDA5,India,IND
404,93,93,Bharti Airtel Limited,INDA6,India,IND
404,93,93,Bharti Airtel Limited,INDA7,India,IND
404,93,93,Bharti Airtel Limited,INDA8,India,IND
404,93,93,Bharti Airtel Limited,INDA9,India,IND
404,93,93,Bharti Airtel Limited,INDAT,India,IND
404,93,93,Bharti Airtel Limited,INDBL,India,IND
404,93,93,Bharti Airtel Limited,INDH1,India,IND
404,93,93,Bharti Airtel Limited,INDJB,India,IND
404,93,93,Bharti Airtel Limited,INDJH,India,IND
404,93,93,Bharti Airtel Limited,INDMT,India,IND
404,93,93,Bharti Airtel Limited,INDSC,India,IND
404,92,92,Bharti Airtel Limited,IND10,India,IND
404,92,92,Bharti Airtel Limited,IND11,India,IND
404,92,92,Bharti Airtel Limited,IND12,India,IND
404,92,92,Bharti Airtel Limited,IND13,India,IND
404,92,92,Bharti Airtel Limited,IND14,India,IND
404,92,92,Bharti Airtel Limited,IND15,India,IND
404,92,92,Bharti Airtel Limited,IND16,India,IND
404,92,92,Bharti Airtel Limited,INDA1,India,IND
404,92,92,Bharti Airtel Limited,INDA2,India,IND
404,92,92,Bharti Airtel Limited,INDA3,India,IND
404,92,92,Bharti Airtel Limited,INDA4,India,IND
404,92,92,Bharti Airtel Limited,INDA5,India,IND
404,92,92,Bharti Airtel Limited,INDA6,India,IND
404,92,92,Bharti Airtel Limited,INDA7,India,IND
404,92,92,Bharti Airtel Limited,INDA8,India,IND
404,92,92,Bharti Airtel Limited,INDA9,India,IND
404,92,92,Bharti Airtel Limited,INDAT,India,IND
404,92,92,Bharti Airtel Limited,INDBL,India,IND
404,92,92,Bharti Airtel Limited,INDH1,India,IND
404,92,92,Bharti Airtel Limited,INDJB,India,IND
404,92,92,Bharti Airtel Limited,INDJH,India,IND
404,92,92,Bharti Airtel Limited,INDMT,India,IND
404,92,92,Bharti Airtel Limited,INDSC,India,IND
404,90,90,Bharti Airtel Limited,IND10,India,IND
404,90,90,Bharti Airtel Limited,IND11,India,IND
404,90,90,Bharti Airtel Limited,IND12,India,IND
404,90,90,Bharti Airtel Limited,IND13,India,IND
404,90,90,Bharti Airtel Limited,IND14,India,IND
404,90,90,Bharti Airtel Limited,IND15,India,IND
404,90,90,Bharti Airtel Limited,IND16,India,IND
404,90,90,Bharti Airtel Limited,INDA1,India,IND
404,90,90,Bharti Airtel Limited,INDA2,India,IND
404,90,90,Bharti Airtel Limited,INDA3,India,IND
404,90,90,Bharti Airtel Limited,INDA4,India,IND
404,90,90,Bharti Airtel Limited,INDA5,India,IND
404,90,90,Bharti Airtel Limited,INDA6,India,IND
404,90,90,Bharti Airtel Limited,INDA7,India,IND
404,90,90,Bharti Airtel Limited,INDA8,India,IND
404,90,90,Bharti Airtel Limited,INDA9,India,IND
404,90,90,Bharti Airtel Limited,INDAT,India,IND
404,90,90,Bharti Airtel Limited,INDBL,India,IND
404,90,90,Bharti Airtel Limited,INDH1,India,IND
404,90,90,Bharti Airtel Limited,INDJB,India,IND
404,90,90,Bharti Airtel Limited,INDJH,India,IND
404,90,90,Bharti Airtel Limited,INDMT,India,IND
404,90,90,Bharti Airtel Limited,INDSC,India,IND
404,49,49,Bharti Airtel Limited,IND10,India,IND
404,49,49,Bharti Airtel Limited,IND11,India,IND
404,49,49,Bharti Airtel Limited,IND12,India,IND
404,49,49,Bharti Airtel Limited,IND13,India,IND
404,49,49,Bharti Airtel Limited,IND14,India,IND
404,49,49,Bharti Airtel Limited,IND15,India,IND
404,49,49,Bharti Airtel Limited,IND16,India,IND
404,49,49,Bharti Airtel Limited,INDA1,India,IND
404,49,49,Bharti Airtel Limited,INDA2,India,IND
404,49,49,Bharti Airtel Limited,INDA3,India,IND
404,49,49,Bharti Airtel Limited,INDA4,India,IND
404,49,49,Bharti Airtel Limited,INDA5,India,IND
404,49,49,Bharti Airtel Limited,INDA6,India,IND
404,49,49,Bharti Airtel Limited,INDA7,India,IND
404,49,49,Bharti Airtel Limited,INDA8,India,IND
404,49,49,Bharti Airtel Limited,INDA9,India,IND
404,49,49,Bharti Airtel Limited,INDAT,India,IND
404,49,49,Bharti Airtel Limited,INDBL,India,IND
404,49,49,Bharti Airtel Limited,INDH1,India,IND
404,49,49,Bharti Airtel Limited,INDJB,India,IND
404,49,49,Bharti Airtel Limited,INDJH,India,IND
404,49,49,Bharti Airtel Limited,INDMT,India,IND
404,49,49,Bharti Airtel Limited,INDSC,India,IND
404,45,45,Bharti Airtel Limited,IND10,India,IND
404,45,45,Bharti Airtel Limited,IND11,India,IND
404,45,45,Bharti Airtel Limited,IND12,India,IND
404,45,45,Bharti Airtel Limited,IND13,India,IND
404,45,45,Bharti Airtel Limited,IND14,India,IND
404,45,45,Bharti Airtel Limited,IND15,India,IND
404,45,45,Bharti Airtel Limited,IND16,India,IND
404,45,45,Bharti Airtel Limited,INDA1,India,IND
404,45,45,Bharti Airtel Limited,INDA2,India,IND
404,45,45,Bharti Airtel Limited,INDA3,India,IND
404,45,45,Bharti Airtel Limited,INDA4,India,IND
404,45,45,Bharti Airtel Limited,INDA5,India,IND
404,45,45,Bharti Airtel Limited,INDA6,India,IND
404,45,45,Bharti Airtel Limited,INDA7,India,IND
404,45,45,Bharti Airtel Limited,INDA8,India,IND
404,45,45,Bharti Airtel Limited,INDA9,India,IND
404,45,45,Bharti Airtel Limited,INDAT,India,IND
404,45,45,Bharti Airtel Limited,INDBL,India,IND
404,45,45,Bharti Airtel Limited,INDH1,India,IND
404,45,45,Bharti Airtel Limited,INDJB,India,IND
404,45,45,Bharti Airtel Limited,INDJH,India,IND
404,45,45,Bharti Airtel Limited,INDMT,India,IND
404,45,45,Bharti Airtel Limited,INDSC,India,IND
404,40,40,Bharti Airtel Limited,IND10,India,IND
404,40,40,Bharti Airtel Limited,IND11,India,IND
404,40,40,Bharti Airtel Limited,IND12,India,IND
404,40,40,Bharti Airtel Limited,IND13,India,IND
404,40,40,Bharti Airtel Limited,IND14,India,IND
404,40,40,Bharti Airtel Limited,IND15,India,IND
404,40,40,Bharti Airtel Limited,IND16,India,IND
404,40,40,Bharti Airtel Limited,INDA1,India,IND
404,40,40,Bharti Airtel Limited,INDA2,India,IND
404,40,40,Bharti Airtel Limited,INDA3,India,IND
404,40,40,Bharti Airtel Limited,INDA4,India,IND
404,40,40,Bharti Airtel Limited,INDA5,India,IND
404,40,40,Bharti Airtel Limited,INDA6,India,IND
404,40,40,Bharti Airtel Limited,INDA7,India,IND
404,40,40,Bharti Airtel Limited,INDA8,India,IND
404,40,40,Bharti Airtel Limited,INDA9,India,IND
404,40,40,Bharti Airtel Limited,INDAT,India,IND
404,40,40,Bharti Airtel Limited,INDBL,India,IND
404,40,40,Bharti Airtel Limited,INDH1,India,IND
404,40,40,Bharti Airtel Limited,INDJB,India,IND
404,40,40,Bharti Airtel Limited,INDJH,India,IND
404,40,40,Bharti Airtel Limited,INDMT,India,IND
404,40,40,Bharti Airtel Limited,INDSC,India,IND
404,31,31,Bharti Airtel Limited,IND10,India,IND
404,31,31,Bharti Airtel Limited,IND11,India,IND
404,31,31,Bharti Airtel Limited,IND12,India,IND
404,31,31,Bharti Airtel Limited,IND13,India,IND
404,31,31,Bharti Airtel Limited,IND14,India,IND
404,31,31,Bharti Airtel Limited,IND15,India,IND
404,31,31,Bharti Airtel Limited,IND16,India,IND
404,31,31,Bharti Airtel Limited,INDA1,India,IND
404,31,31,Bharti Airtel Limited,INDA2,India,IND
404,31,31,Bharti Airtel Limited,INDA3,India,IND
404,31,31,Bharti Airtel Limited,INDA4,India,IND
404,31,31,Bharti Airtel Limited,INDA5,India,IND
404,31,31,Bharti Airtel Limited,INDA6,India,IND
404,31,31,Bharti Airtel Limited,INDA7,India,IND
404,31,31,Bharti Airtel Limited,INDA8,India,IND
404,31,31,Bharti Airtel Limited,INDA9,India,IND
404,31,31,Bharti Airtel Limited,INDAT,India,IND
404,31,31,Bharti Airtel Limited,INDBL,India,IND
404,31,31,Bharti Airtel Limited,INDH1,India,IND
404,31,31,Bharti Airtel Limited,INDJB,India,IND
404,31,31,Bharti Airtel Limited,INDJH,India,IND
404,31,31,Bharti Airtel Limited,INDMT,India,IND
404,31,31,Bharti Airtel Limited,INDSC,India,IND
404,10,10,Bharti Airtel Limited,IND10,India,IND
404,10,10,Bharti Airtel Limited,IND11,India,IND
404,10,10,Bharti Airtel Limited,IND12,India,IND
404,10,10,Bharti Airtel Limited,IND13,India,IND
404,10,10,Bharti Airtel Limited,IND14,India,IND
404,10,10,Bharti Airtel Limited,IND15,India,IND
404,10,10,Bharti Airtel Limited,IND16,India,IND
404,10,10,Bharti Airtel Limited,INDA1,India,IND
404,10,10,Bharti Airtel Limited,INDA2,India,IND
404,10,10,Bharti Airtel Limited,INDA3,India,IND
404,10,10,Bharti Airtel Limited,INDA4,India,IND
404,10,10,Bharti Airtel Limited,INDA5,India,IND
404,10,10,Bharti Airtel Limited,INDA6,India,IND
404,10,10,Bharti Airtel Limited,INDA7,India,IND
404,10,10,Bharti Airtel Limited,INDA8,India,IND
404,10,10,Bharti Airtel Limited,INDA9,India,IND
404,10,10,Bharti Airtel Limited,INDAT,India,IND
404,10,10,Bharti Airtel Limited,INDBL,India,IND
404,10,10,Bharti Airtel Limited,INDH1,India,IND
404,10,10,Bharti Airtel Limited,INDJB,India,IND
404,10,10,Bharti Airtel Limited,INDJH,India,IND
404,10,10,Bharti Airtel Limited,INDMT,India,IND
404,10,10,Bharti Airtel Limited,INDSC,India,IND
404,03,03,Bharti Airtel Limited,IND10,India,IND
404,03,03,Bharti Airtel Limited,IND11,India,IND
404,03,03,Bharti Airtel Limited,IND12,India,IND
404,03,03,Bharti Airtel Limited,IND13,India,IND
404,03,03,Bharti Airtel Limited,IND14,India,IND
404,03,03,Bharti Airtel Limited,IND15,India,IND
404,03,03,Bharti Airtel Limited,IND16,India,IND
404,03,03,Bharti Airtel Limited,INDA1,India,IND
404,03,03,Bharti Airtel Limited,INDA2,India,IND
404,03,03,Bharti Airtel Limited,INDA3,India,IND
404,03,03,Bharti Airtel Limited,INDA4,India,IND
404,03,03,Bharti Airtel Limited,INDA5,India,IND
404,03,03,Bharti Airtel Limited,INDA6,India,IND
404,03,03,Bharti Airtel Limited,INDA7,India,IND
404,03,03,Bharti Airtel Limited,INDA8,India,IND
404,03,03,Bharti Airtel Limited,INDA9,India,IND
404,03,03,Bharti Airtel Limited,INDAT,India,IND
404,03,03,Bharti Airtel Limited,INDBL,India,IND
404,03,03,Bharti Airtel Limited,INDH1,India,IND
404,03,03,Bharti Airtel Limited,INDJB,India,IND
404,03,03,Bharti Airtel Limited,INDJH,India,IND
404,03,03,Bharti Airtel Limited,INDMT,India,IND
404,03,03,Bharti Airtel Limited,INDSC,India,IND
404,02,02,Bharti Airtel Limited,IND10,India,IND
404,02,02,Bharti Airtel Limited,IND11,India,IND
404,02,02,Bharti Airtel Limited,IND12,India,IND
404,02,02,Bharti Airtel Limited,IND13,India,IND
404,02,02,Bharti Airtel Limited,IND14,India,IND
404,02,02,Bharti Airtel Limited,IND15,India,IND
404,02,02,Bharti Airtel Limited,IND16,India,IND
404,02,02,Bharti Airtel Limited,INDA1,India,IND
404,02,02,Bharti Airtel Limited,INDA2,India,IND
404,02,02,Bharti Airtel Limited,INDA3,India,IND
404,02,02,Bharti Airtel Limited,INDA4,India,IND
404,02,02,Bharti Airtel Limited,INDA5,India,IND
404,02,02,Bharti Airtel Limited,INDA6,India,IND
404,02,02,Bharti Airtel Limited,INDA7,India,IND
404,02,02,Bharti Airtel Limited,INDA8,India,IND
404,02,02,Bharti Airtel Limited,INDA9,India,IND
404,02,02,Bharti Airtel Limited,INDAT,India,IND
404,02,02,Bharti Airtel Limited,INDBL,India,IND
404,02,02,Bharti Airtel Limited,INDH1,India,IND
404,02,02,Bharti Airtel Limited,INDJB,India,IND
404,02,02,Bharti Airtel Limited,INDJH,India,IND
404,02,02,Bharti Airtel Limited,INDMT,India,IND
404,02,02,Bharti Airtel Limited,INDSC,India,IND
635,14,14,Bharti Airtel Rwanda Holdings B.V.,RWAAR,Rwanda,RWA
402,11,11,Bhutan Telecom Ltd.,BTNBM,Bhutan,BTN
647,01,01,BJT Partners,MYTBJ,Mayotte,MYT
311,81,810,Bluegrass Wireless LLC,USABG,United States of America,USA
549,27,27,Bluesky Samoa Limited,WSMGS,Samoa,WSM
652,04,04,Botswana Telecommunications Corporation,BWA04,Botswana,BWA
652,04,04,Botswana Telecommunications Corporation,BWABC,Botswana,BWA
208,88,88,Bouygues Télécom,FRAF3,France,FRA
208,88,88,Bouygues Télécom,LUXBT,Luxembourg,LUX
208,20,20,Bouygues Télécom,FRAF3,France,FRA
208,20,20,Bouygues Télécom,LUXBT,Luxembourg,LUX
302,27,270,Bragg Communications Inc.,CANEL,Canada,CAN
234,08,08,British Telecommunications PLC,GBROZ,United Kingdom of Great Britain and Northern Ireland,GBR
284,03,03,Bulgarian Telecommunications Company EAD,BGRVA,Bulgaria,BGR
310,18,180,"C T Cube, LP",USAWC,United States of America,USA
342,60,600,Cable & Wireless (Barbados) Ltd,BRBCW,Barbados,BRB
358,11,110,Cable & Wireless (St. Lucia) Limited,LCACW,Saint Lucia,LCA
360,11,110,Cable & Wireless (St. Vincent & the Grenadines) Ltd,VCTCW,Saint Vincent and the Grenadines,VCT
344,92,920,Cable & Wireless Antigua & Barbuda Ltd,ATGCW,Antigua and Barbuda,ATG
366,11,110,Cable & Wireless Dominica Limited,DMACW,Dominica,DMA
366,11,110,Cable & Wireless Dominica Limited,DMAGS,Dominica,DMA
352,11,110,Cable & Wireless Grenada Limited,GRDCW,Grenada,GRD
338,18,180,Cable & Wireless Jamaica Limited,JAMCW,Jamaica,JAM
714,01,01,"Cable & Wireless Panamá, S.A.",PANCW,Panama,PAN
356,11,110,Cable & Wireless St Kitts & Nevis Limited,KNACW,Saint Kitts and Nevis,KNA
365,84,840,Cable and Wireless (Anguilla) Ltd,AIACW,Anguilla,AIA
348,17,170,Cable and Wireless (BVI) Ltd,VGBCW,Virgin Islands (British),VGB
346,14,140,Cable and Wireless (Cayman Islands) Ltd,CYMCW,Cayman Islands,CYM
346,14,140,Cable and Wireless (Cayman Islands) Ltd,CYMGS,Cayman Islands,CYM
633,01,01,Cable and Wireless (Seychelles) Ltd,SYCCW,Seychelles,SYC
376,35,350,Cable and Wireless (TCI) Ltd,TCACW,Turks and Caicos Islands,TCA
354,86,860,Cable and Wireless (West Indies) Ltd.,MSRCW,Montserrat,MSR
456,04,04,"Cambodia Advance Communications Co., Ltd (CADCOMMS)",KHMCC,Cambodia,KHM
456,01,01,CamGSM Co.Ltd.,KHMGM,Cambodia,KHM
348,57,570,Caribbean Cellular Telephone,VGBCC,Virgin Islands (British),VGB
520,00,00,CAT Telecom Public Company,THACM,Thailand,THA
520,00,00,CAT Telecom Public Company,THACT,Thailand,THA
502,19,19,Celcom Axiata Berhad,MYSCC,Malaysia,MYS
502,13,13,Celcom Axiata Berhad,MYSCC,Malaysia,MYS
655,07,07,Cell C (Pty) Ltd,ZAFCC,South Africa,ZAF
611,05,05,Cellcom - Guinée S.A.,GIN07,Guinea,GIN
425,02,02,Cellcom Israel Ltd.,ISRCL,Israel,ISR
617,01,01,Cellplus Mobile Communications Ltd.,MUSCP,Mauritius,MUS
312,28,280,"Cellular Network Partnership, An Oklahoma Limited Partnership",USAPI,United States of America,USA
628,03,03,Celtel Gabon S.A.,GABCT,Gabon,GAB
614,02,02,Celtel Niger S.A.,NERCT,Niger,NER
467,05,05,CHEO Technology JV Company,PRKGS,Korea (Democratic People's Republic of),PRK
454,13,13,China Mobile Hong Kong Company Limited,HKGCM,Hong Kong,HKG
454,13,13,China Mobile Hong Kong Company Limited,HKGPP,Hong Kong,HKG
454,12,12,China Mobile Hong Kong Company Limited,HKGCM,Hong Kong,HKG
454,12,12,China Mobile Hong Kong Company Limited,HKGPP,Hong Kong,HKG
460,08,08,China Mobile Limited,CHNCM,China,CHN
460,08,08,China Mobile Limited,CHNCT,China,CHN
460,08,08,China Mobile Limited,CHNLE,China,CHN
460,08,08,China Mobile Limited,CHNLT,China,CHN
460,08,08,China Mobile Limited,CHNTD,China,CHN
460,07,07,China Mobile Limited,CHNCM,China,CHN
460,07,07,China Mobile Limited,CHNCT,China,CHN
460,07,07,China Mobile Limited,CHNLE,China,CHN
460,07,07,China Mobile Limited,CHNLT,China,CHN
460,07,07,China Mobile Limited,CHNTD,China,CHN
460,04,04,China Mobile Limited,CHNCM,China,CHN
460,04,04,China Mobile Limited,CHNCT,China,CHN
460,04,04,China Mobile Limited,CHNLE,China,CHN
460,04,04,China Mobile Limited,CHNLT,China,CHN
460,04,04,China Mobile Limited,CHNTD,China,CHN
460,02,02,China Mobile Limited,CHNCM,China,CHN
460,02,02,China Mobile Limited,CHNCT,China,CHN
460,02,02,China Mobile Limited,CHNLE,China,CHN
460,02,02,China Mobile Limited,CHNLT,China,CHN
460,02,02,China Mobile Limited,CHNTD,China,CHN
460,00,00,China Mobile Limited,CHNCM,China,CHN
460,00,00,China Mobile Limited,CHNCT,China,CHN
460,00,00,China Mobile Limited,CHNLE,China,CHN
460,00,00,China Mobile Limited,CHNLT,China,CHN
460,00,00,China Mobile Limited,CHNTD,China,CHN
460,11,11,China Telecommunications Corporation,CHNAA,China,CHN
460,11,11,China Telecommunications Corporation,CHNDX,China,CHN
460,03,03,China Telecommunications Corporation,CHNAA,China,CHN
460,03,03,China Telecommunications Corporation,CHNDX,China,CHN
460,09,09,China Unicom,CHNCC,China,CHN
460,09,09,China Unicom,CHNCN,China,CHN
460,09,09,China Unicom,CHNCU,China,CHN
460,01,01,China Unicom,CHNCC,China,CHN
460,01,01,China Unicom,CHNCN,China,CHN
460,01,01,China Unicom,CHNCU,China,CHN
609,02,02,Chinguitel S.A.,MRTCH,Mauritania,MRT
310,63,630,Choice Wireless LC,USAKD,United States of America,USA
310,63,630,Choice Wireless LC,USAKE,United States of America,USA
466,92,92,Chunghwa Telecom,TWNLD,"Taiwan, Province of China",TWN
436,04,04,CJSC Babilon-Mobile,TJKBM,Tajikistan,TJK
730,03,03,Claro Chile SA,CHLSM,Chile,CHL
712,03,03,"Claro CR Telecomunicaciones, S.A.",CRICL,Costa Rica,CRI
714,03,03,"Claro Panamá, S.A.",PANCL,Panama,PAN
724,05,05,Claro S.A,BRACL,Brazil,BRA
410,04,04,CMPak Limited,PAKCM,Pakistan,PAK
410,04,04,CMPak Limited,PAKPL,Pakistan,PAK
732,11,111,Colombia Movil S.A.,COLCO,Colombia,COL
732,11,111,Colombia Movil S.A.,COLMM,Colombia,COL
732,11,111,Colombia Movil S.A.,COLTI,Colombia,COL
732,10,103,Colombia Movil S.A.,COLCO,Colombia,COL
732,10,103,Colombia Movil S.A.,COLMM,Colombia,COL
732,10,103,Colombia Movil S.A.,COLTI,Colombia,COL
732,12,123,Colombia Telecomunicaciones S.A. ESP,COLTM,Colombia,COL
612,04,04,Comium Côte d'Ivoire SA (CCI SA),CIVCM,Côte d'Ivoire,CIV
612,04,04,Comium Côte d'Ivoire SA (CCI SA),CIVCN,Côte d'Ivoire,CIV
607,03,03,Comium Gambia Ltd.,GMBCM,Gambia,GMB
607,03,03,Comium Gambia Ltd.,GMBCN,Gambia,GMB
311,04,040,"Commnet Wireless, LLC",USACD,United States of America,USA
311,04,040,"Commnet Wireless, LLC",USACO,United States of America,USA
455,04,04,"Companhia de Telecomunicações de Macau, S.A.R.L.",MACCT,Macao,MAC
455,01,01,"Companhia de Telecomunicações de Macau, S.A.R.L.",MACCT,Macao,MAC
626,01,01,"Companhia Santomense de Telecomunicações, SARL",STPST,Sao Tome and Principe,STP
370,02,02,"Compañia Dominicana de Teléfonos, S.A.",DOMCL,Dominican Republic,DOM
732,10,101,Comunicacion Celular S.A (Comcel S.A),COLCM,Colombia,COL
704,02,02,Comunicaciones Celulares S.A.,GTMCM,Guatemala,GTM
740,01,01,Conecel S.A. (Consorcio Ecuatoriano de Telecomunicaciones S.A.),ECUPG,Ecuador,ECU
311,24,240,Cordova Wireless Communications LLC,USACA,United States of America,USA
734,02,02,Corporacion Digitel C.A.,VEND2,Venezuela (Bolivarian Republic of),VEN
740,02,02,Corporación Nacional de Telecomunicaciones CNT E.P.,ECUAL,Ecuador,ECU
202,01,01,Cosmote Mobile Telecommunications S.A.,GRCCO,Greece,GRC
297,02,02,Crnogorski Telekom a.d. Podgorica,MNETM,Montenegro,MNE
706,01,01,"CTE Telecom Personal, S.A. de C.V.",SLVTP,El Salvador,SLV
625,01,01,"CVMóvel, S.A.",CPVCV,Cabo Verde,CPV
280,01,01,Cyprus Telecommunications Authority,CYPCT,Cyprus,CYP
302,32,320,Data & Audio-Visual Enterprises Wireless Inc. (DAVE),CANDW,Canada,CAN
528,11,11,Datastream Technology Sdn Bhd,BRNDS,Brunei Darussalam,BRN
472,01,01,Dhivehi Raajjeyge Gulhun Public Limited Company,MDV01,Maldives,MDV
413,02,02,Dialog Axiata Plc,LKADG,Sri Lanka,LKA
216,03,03,DIGI Telecommunication and Services Ltd.,HUND1,Hungary,HUN
216,03,03,DIGI Telecommunication and Services Ltd.,HUND2,Hungary,HUN
502,16,16,Digi Telecommunications Sdn Bhd,MYSMT,Malaysia,MYS
342,75,750,Digicel (Barbados) Limited,BRBDC,Barbados,BRB
542,02,02,Digicel (Fiji) Ltd,FJIDP,Fiji,FJI
338,05,050,Digicel (Jamaica) Limited,JAMDC,Jamaica,JAM
714,04,04,Digicel (Panama) S.A.,PANDC,Panama,PAN
537,03,03,Digicel (PNG) Limited,PNGDP,Papua New Guinea,PNG
537,03,03,Digicel (PNG) Limited,VUTDR,Vanuatu,VUT
549,00,00,Digicel (Samoa) Limited,WSMDP,Samoa,WSM
539,88,88,Digicel (Tonga) Limited,TONDP,Tonga,TON
541,05,05,Digicel (Vanuatu) Ltd,VUTDP,Vanuatu,VUT
340,20,20,Digicel Antilles Française Guyane,FRAF4,France,FRA
746,03,03,Digicel Suriname N.V.,SURDC,Suriname,SUR
374,13,130,Digicel Trinidad and Tobago Ltd,TTODL,Trinidad and Tobago,TTO
706,02,02,"Digicel, S.A. de C.V.",SLVDC,El Salvador,SLV
638,01,01,Djibouti Telecom S.A.,DJIDJ,Djibouti,DJI
244,36,36,DNA Plc,FIN2G,Finland,FIN
244,36,36,DNA Plc,FINTA,Finland,FIN
244,12,12,DNA Plc,FIN2G,Finland,FIN
244,12,12,DNA Plc,FINTA,Finland,FIN
244,03,03,DNA Plc,FIN2G,Finland,FIN
244,03,03,DNA Plc,FINTA,Finland,FIN
310,37,370,"DOCOMO PACIFIC, INC. (Guam)",GUMDP,Guam,GUM
310,37,370,"DOCOMO PACIFIC, INC. (Guam)",GUMHT,Guam,GUM
520,05,05,"dtac TriNet Co., Ltd.",THADT,Thailand,THA
310,10,100,E.N.M.R. Telephone Cooperative,USATC,United States of America,USA
651,02,02,Econet Telecom Lesotho (Pty) Ltd (ETL),LSOET,Lesotho,LSO
648,04,04,Econet Wireless (Private) Limited,ZWEET,Zimbabwe,ZWE
642,82,82,Econetleo,BDIET,Burundi,BDI
642,82,82,Econetleo,BDITL,Burundi,BDI
438,01,01,Economy Society MTS-Turkmenistan,TKMBC,Turkmenistan,TKM
234,33,33,EE Limited,GBRME,United Kingdom of Great Britain and Northern Ireland,GBR
234,33,33,EE Limited,GBROR,United Kingdom of Great Britain and Northern Ireland,GBR
234,30,30,EE Limited,GBRME,United Kingdom of Great Britain and Northern Ireland,GBR
234,30,30,EE Limited,GBROR,United Kingdom of Great Britain and Northern Ireland,GBR
244,21,21,Elisa Corporation,FINES,Finland,FIN
244,21,21,Elisa Corporation,FINRL,Finland,FIN
244,05,05,Elisa Corporation,FINES,Finland,FIN
244,05,05,Elisa Corporation,FINRL,Finland,FIN
248,02,02,Elisa Eesti AS,ESTRE,Estonia,EST
621,60,60,Emerging Markets Telecommunication Services Ltd,NGAEM,Nigeria,NGA
424,03,03,Emirates Integrated Telecommunications Company PJSC,AREDU,United Arab Emirates,ARE
424,02,02,Emirates Telecom Corp-ETISALAT,AFG55,Afghanistan,AFG
424,02,02,Emirates Telecom Corp-ETISALAT,ARE55,United Arab Emirates,ARE
424,02,02,Emirates Telecom Corp-ETISALAT,ARETC,United Arab Emirates,ARE
424,02,02,Emirates Telecom Corp-ETISALAT,BEN55,Benin,BEN
424,02,02,Emirates Telecom Corp-ETISALAT,BFA55,Burkina Faso,BFA
424,02,02,Emirates Telecom Corp-ETISALAT,CAF55,Central African Republic,CAF
